"XGB","SVM","RF","label"
0.0670289993286133,0.0154070048996161,0.226,"Drowsy"
0.00829976797103882,0.00958567313679659,0.054,"Drowsy"
0.998003664426506,0.996507627442791,0.972,"Natural"
0.979990309104323,0.997653983419038,0.882,"Natural"
0.939190197736025,0.917051999594945,0.798,"Natural"
0.999574620596832,0.999957254061411,0.992,"Natural"
0.957015134394169,0.988907245053008,0.906,"Natural"
0.00858956575393677,0.00979025296499847,0.088,"Drowsy"
0.903125196695328,0.985786449715412,0.86,"Natural"
0.981526697054505,0.996114070551955,0.932,"Natural"
0.0260874032974243,0.00882341342999093,0.166,"Drowsy"
0.997382045025006,0.997501258527169,0.946,"Natural"
0.00757116079330444,0.00223116900797549,0.056,"Drowsy"
0.00348019599914551,0.00452257278859036,0.114,"Drowsy"
0.00455361604690552,0.0119020865549007,0.08,"Drowsy"
0.989129142835736,0.964780475532665,0.854,"Natural"
0.981714103370905,0.936427510326988,0.874,"Natural"
0.999635787215084,0.99765928281137,0.91,"Natural"
0.998154873726889,0.988900798372263,0.862,"Natural"
0.0614320039749146,0.0153888935097453,0.14,"Drowsy"
0.993198890704662,0.992710409216374,0.96,"Natural"
0.0115499496459961,0.0153782954536127,0.116,"Drowsy"
0.0662965178489685,0.101258620059503,0.152,"Drowsy"
0.893486045300961,0.789518851879665,0.864,"Natural"
0.986778099089861,0.994728573565522,0.908,"Natural"
0.00154972076416016,0.00626490378330635,0.038,"Drowsy"
0.95425783097744,0.976110646850621,0.836,"Natural"
0.0133334994316101,0.0170095392148635,0.064,"Drowsy"
0.965282075107098,0.963772909570364,0.884,"Natural"
0.0107276439666748,0.0153885925831259,0.128,"Drowsy"
0.813777908682823,0.372044878794647,0.844,"Natural"
0.0028684139251709,0.00216159351893253,0.01,"Drowsy"
0.999025852244813,0.993464227442732,0.97,"Natural"
0.953415773808956,0.996437904496702,0.908,"Natural"
0.0893641710281372,0.458775224832654,0.21,"Drowsy"
0.0313336253166199,0.0136588528636427,0.072,"Drowsy"
0.999807336149388,0.999987438751286,0.992,"Natural"
0.869470879435539,0.906920890169473,0.836,"Natural"
0.999164499051403,0.995979872623837,0.972,"Natural"
0.0120628476142883,0.0100832857723778,0.098,"Drowsy"
0.988941865973175,0.998640634198152,0.874,"Natural"
0.997079907683656,0.994074906695624,0.918,"Natural"
0.00282961130142212,0.0021151774807443,0.024,"Drowsy"
0.928767167031765,0.844536636598934,0.9,"Natural"
0.00680506229400635,0.0091077799491317,0.046,"Drowsy"
0.934661723673344,0.855959897784415,0.852,"Natural"
0.00254100561141968,0.01154573199336,0.052,"Drowsy"
0.902229748666286,0.972447084579325,0.83,"Natural"
0.00273585319519043,0.00413398257234443,0.028,"Drowsy"
0.00546246767044067,0.0108340378407588,0.012,"Drowsy"
0.998543622787111,0.993092574567069,0.81,"Natural"
0.99901691370178,0.998818288462521,0.93,"Natural"
0.960407167673111,0.989699116761774,0.872,"Natural"
0.0197929739952087,0.00727892812718889,0.14,"Drowsy"
0.99214327801019,0.997415033501559,0.92,"Natural"
0.0370161533355713,0.162349711610879,0.15,"Drowsy"
0.0128373503684998,0.00767205394740378,0.132,"Drowsy"
0.00458419322967529,0.00458441490500872,0.046,"Drowsy"
0.83954730629921,0.982922830358222,0.83,"Natural"
0.00318002700805664,0.00297127550991771,0.004,"Drowsy"
0.0239530801773071,0.0153846998134581,0.108,"Drowsy"
0.996708325576037,0.997115973032551,0.988,"Natural"
0.027392566204071,0.0154133518667058,0.02,"Drowsy"
0.897009998559952,0.938367895054431,0.856,"Natural"
0.998464774922468,0.998296253077368,0.94,"Natural"
0.0718708038330078,0.0333629234086963,0.174,"Drowsy"
0.0127285122871399,0.00940617587447312,0.122,"Drowsy"
0.928731270134449,0.988938788058581,0.892,"Natural"
0.00346410274505615,0.0138229922343853,0.056,"Drowsy"
0.99566630506888,0.983290369430246,0.92,"Natural"
0.00461608171463013,0.0153678155078102,0.002,"Drowsy"
0.999940250178042,0.999991004656145,0.998,"Natural"
0.00451070070266724,0.00973895692485682,0.02,"Drowsy"
0.0102624297142029,0.0154063164655202,0.19,"Drowsy"
0.965756993740797,0.768299056447213,0.918,"Natural"
0.981091648340225,0.996896423793248,0.9,"Natural"
0.876512974500656,0.989599900506921,0.848,"Natural"
0.99717564182356,0.998649882782645,0.866,"Natural"
0.0673697590827942,0.0319367874350642,0.17,"Drowsy"
0.00292229652404785,0.00278644803750994,0.164,"Drowsy"
0.0477309823036194,0.0857938863522162,0.102,"Drowsy"
0.945507321506739,0.994795063849369,0.876,"Natural"
0.999700406217016,0.99978681348883,0.962,"Natural"
0.997350620804355,0.995539664210321,0.994,"Natural"
0.999753349140519,0.989344682707817,0.824,"Natural"
0.288197815418243,0.610524900062606,0.166,"Drowsy"
0.999014082830399,0.992979822424818,0.842,"Natural"
0.992372793611139,0.988907244664532,0.806,"Natural"
0.949406363070011,0.952636483547429,0.764,"Natural"
0.993591859471053,0.993046527256579,0.928,"Natural"
0.0457741618156433,0.056664748147735,0.178,"Drowsy"
0.0100980997085571,0.01120413807308,0.086,"Drowsy"
0.990341394208372,0.988910049942654,0.962,"Natural"
0.99724540906027,0.99443666829395,0.982,"Natural"
0.985591169446707,0.98154296097688,0.83,"Natural"
0.973172299563885,0.98893383142727,0.854,"Natural"
0.87771064043045,0.985563855144748,0.862,"Natural"
0.00215387344360352,0.0123154572892759,0.018,"Drowsy"
0.969703372567892,0.997335365246087,0.894,"Natural"
0.0192412734031677,0.0120806470449523,0.092,"Drowsy"
0.999853113942663,0.997542835957248,0.948,"Natural"
0.768178388476372,0.815463919466761,0.78,"Natural"
0.982399750500917,0.989331328480892,0.792,"Natural"
0.990373478271067,0.994665876994208,0.972,"Natural"
0.995906801894307,0.998680472111492,0.974,"Natural"
0.999460432154592,0.999747799262238,0.958,"Natural"
0.00277984142303467,0.00165002297534422,0.018,"Drowsy"
0.999840224176296,0.999983615062928,1,"Natural"
0.00341033935546875,0.0110316645170818,0.044,"Drowsy"
0.00384348630905151,0.0124562941383397,0.032,"Drowsy"
0.986541142687201,0.969233971573532,0.838,"Natural"
0.0065910816192627,0.0153393576986403,0.014,"Drowsy"
0.998669174383394,0.999990954259652,0.984,"Natural"
0.896181762218475,0.757500713362802,0.884,"Natural"
0.00293987989425659,0.00362927877105446,0.116,"Drowsy"
0.00526243448257446,0.00603137034097456,0.126,"Drowsy"
0.00182580947875977,0.00892281046809318,0.002,"Drowsy"
0.943802613765001,0.988930868552634,0.828,"Natural"
0.999730178125901,0.996233526725774,0.978,"Natural"
0.998698844923638,0.998295902350957,0.968,"Natural"
0.0359466671943665,0.0307792730492733,0.242,"Drowsy"
0.00912022590637207,0.0399783343828685,0.172,"Drowsy"
0.0267853736877441,0.015391953396602,0.112,"Drowsy"
0.00549417734146118,0.0150274085358727,0.012,"Drowsy"
0.931115366518497,0.522613854081981,0.822,"Natural"
0.00300008058547974,0.0145701437045277,0.014,"Drowsy"
0.0283457636833191,0.0272455779529265,0.17,"Drowsy"
0.0928861498832703,0.0153991359437788,0.122,"Drowsy"
0.00526750087738037,0.00228822819502317,0.008,"Drowsy"
0.0820556282997131,0.691205135337242,0.254,"Drowsy"
0.976779244840145,0.990939398137844,0.842,"Natural"
0.9991796798422,0.999904169526922,0.984,"Natural"
0.0244502425193787,0.0194058667385331,0.178,"Drowsy"
0.998093522386625,0.991744787282484,0.956,"Natural"
0.973894763737917,0.992775719748834,0.882,"Natural"
0.999850602995139,0.996549284669369,0.96,"Natural"
0.956659328192472,0.996507542395177,0.818,"Natural"
0.955000087618828,0.980165329937419,0.9,"Natural"
0.969369765371084,0.991258429784412,0.948,"Natural"
0.0351722836494446,0.0153903628217815,0.066,"Drowsy"
0.0201581716537476,0.00306972409055029,0.236,"Drowsy"
0.996981082018465,0.997302863842126,0.986,"Natural"
0.996512695448473,0.994230868068614,0.968,"Natural"
0.0127226710319519,0.0125469602129965,0.062,"Drowsy"
0.224980473518372,0.619664810916798,0.186,"Drowsy"
0.0379769802093506,0.0869301418151796,0.186,"Drowsy"
0.00371217727661133,0.00241545501281115,0.144,"Drowsy"
0.0472902059555054,0.456166750777036,0.198,"Drowsy"
0.0151407122612,0.0154146048905929,0.162,"Drowsy"
0.994745641481131,0.990094383235291,0.938,"Natural"
0.0593326687812805,0.0125310515263536,0.164,"Drowsy"
0.975789837539196,0.982249277271403,0.93,"Natural"
0.999827497376828,0.999845326188697,0.968,"Natural"
0.00927525758743286,0.00309371086298293,0.028,"Drowsy"
0.998912892770022,0.993191833572572,0.986,"Natural"
0.997507809428498,0.997476299119038,0.932,"Natural"
0.983509033918381,0.999688198764265,0.86,"Natural"
0.967534158378839,0.988903796827229,0.816,"Natural"
0.999777956356411,0.999980338108347,0.998,"Natural"
0.00679832696914673,0.0590394306883482,0.158,"Drowsy"
0.00171321630477905,0.0138054943092124,0.022,"Drowsy"
0.00471514463424683,0.0119079587210359,0.008,"Drowsy"
0.000452578067779541,0.000449984068335629,0.12,"Drowsy"
0.99363223137334,0.998075074401046,0.952,"Natural"
0.982513092458248,0.998060968479536,0.862,"Natural"
0.0130552649497986,0.00397104091697686,0.128,"Drowsy"
0.0098232626914978,0.0114081231561116,0.086,"Drowsy"
0.975464556366205,0.978710175231635,0.842,"Natural"
0.997591003542766,0.99357376320121,0.958,"Natural"
0.999292587279342,0.995951721679302,0.856,"Natural"
0.0314743518829346,0.389354858174846,0.138,"Drowsy"
0.999347547302023,0.993510940288037,0.968,"Natural"
0.841455608606339,0.875110631900881,0.844,"Natural"
0.0337178707122803,0.249170844440037,0.15,"Drowsy"
0.040814995765686,0.0177149783099854,0.156,"Drowsy"
0.0965327024459839,0.996731422197766,0.21,"Drowsy"
0.994837103411555,0.963769944444297,0.78,"Natural"
0.996787385782227,0.99248233312208,0.914,"Natural"
0.00343036651611328,0.0108737029172957,0.098,"Drowsy"
0.00548475980758667,0.0111370338946493,0.04,"Drowsy"
0.00495177507400513,0.000923805413222345,0.122,"Drowsy"
0.222320318222046,0.858748158093859,0.264,"Drowsy"
0.984011113643646,0.998083774658551,0.79,"Natural"
0.107683479785919,0.0153981415793493,0.142,"Drowsy"
0.989726336672902,0.988768594264222,0.89,"Natural"
0.986251648515463,0.988927857085492,0.834,"Natural"
0.984377637505531,0.988925195992921,0.814,"Natural"
0.99973128180136,0.999875663062576,0.996,"Natural"
0.954864408820868,0.988923797165409,0.798,"Natural"
0.995488485787064,0.993503788545342,0.978,"Natural"
0.996019161306322,0.999257375268,0.922,"Natural"
0.946696769446135,0.981383469399974,0.832,"Natural"
0.999881629824813,0.99986301582558,0.996,"Natural"
0.978185281157494,0.995449538414808,0.948,"Natural"
0.988128535449505,0.98742779706606,0.904,"Natural"
0.0078880786895752,0.0154163083649121,0.004,"Drowsy"
0.990833496674895,0.98890486457062,0.874,"Natural"
0.991273514926434,0.999498729933152,0.852,"Natural"
0.922461591660976,0.995034928776687,0.958,"Natural"
0.956879500299692,0.850299736780518,0.86,"Natural"
0.999586813326459,0.999931539362424,0.996,"Natural"
0.999661017995095,0.999957192819976,0.996,"Natural"
0.00429409742355347,0.0104818304034237,0.068,"Drowsy"
0.997456384589896,0.999302007409407,0.986,"Natural"
0.949390958994627,0.988919265180357,0.838,"Natural"
0.947920981794596,0.991406059682738,0.818,"Natural"
0.0110026597976685,0.0153855221684956,0.138,"Drowsy"
0.999817740652361,0.999914351201348,0.994,"Natural"
0.000846982002258301,0.012412702588089,0.034,"Drowsy"
0.993527106009424,0.992670690351924,0.978,"Natural"
0.00262916088104248,0.0376870475284234,0.184,"Drowsy"
0.99830262362957,0.990062543408881,0.978,"Natural"
0.00648766756057739,0.00683423261303762,0.008,"Drowsy"
0.011919379234314,0.00369721092968434,0.07,"Drowsy"
0.00251775979995728,0.014357160665645,0.09,"Drowsy"
0.00221216678619385,0.0115296515350426,0.014,"Drowsy"
0.99790558568202,0.995070791352959,0.972,"Natural"
0.976111421361566,0.988671978995139,0.968,"Natural"
0.00747990608215332,0.0118836531200468,0.122,"Drowsy"
0.96916195563972,0.989795006663293,0.87,"Natural"
0.00214678049087524,0.0111619513050093,0.024,"Drowsy"
0.977299693971872,0.988911121086773,0.794,"Natural"
0.0484766364097595,0.00942455188100688,0.136,"Drowsy"
0.995425414759666,0.966583266094525,0.838,"Natural"
0.00318390130996704,0.0124459077670012,0.04,"Drowsy"
0.133112907409668,0.0279468807452541,0.15,"Drowsy"
0.996231898665428,0.997540644277944,0.884,"Natural"
0.0350963473320007,0.015413120823035,0.142,"Drowsy"
0.118845283985138,0.89426781985904,0.232,"Drowsy"
0.995667679701,0.989816404625656,0.956,"Natural"
0.948319539427757,0.892838254322933,0.784,"Natural"
0.994349685497582,0.98905212798128,0.966,"Natural"
0.998168924706988,0.99903173353863,0.892,"Natural"
0.991688184440136,0.996762455861227,0.83,"Natural"
0.00749117136001587,0.0135077035717888,0.022,"Drowsy"
0.980364736169577,0.991952126633486,0.924,"Natural"
0.996584824984893,0.996974075937056,0.958,"Natural"
0.931635074317455,0.983472380592079,0.828,"Natural"
0.970327582210302,0.981589709447798,0.888,"Natural"
0.992459977511317,0.992379163297634,0.936,"Natural"
0.999945315841615,0.997382694461306,0.938,"Natural"
0.998636995209381,0.988928036195372,0.838,"Natural"
0.993745684623718,0.98890522402272,0.842,"Natural"
0.999693368648877,0.999757272634629,0.98,"Natural"
0.999832544097444,0.999668904407258,0.892,"Natural"
0.000662863254547119,0.000141746718896441,0.152,"Drowsy"
0.976312203332782,0.990453260908774,0.966,"Natural"
0.999639479414327,0.99989752512517,0.976,"Natural"
0.00319385528564453,0.00468459784851227,0.038,"Drowsy"
0.0140743851661682,0.0154259787841793,0.106,"Drowsy"
0.984459511004388,0.999191056267756,0.846,"Natural"
0.00505620241165161,0.0128783252507876,0.038,"Drowsy"
0.999646935903002,0.999299438390053,0.956,"Natural"
0.00845927000045776,0.00115757340461697,0.132,"Drowsy"
0.00453513860702515,0.00393023035500284,0.048,"Drowsy"
0.941612686961889,0.97724085388346,0.812,"Natural"
0.98244983330369,0.998521543620348,0.84,"Natural"
0.996424528770149,0.992494032102632,0.972,"Natural"
0.0187934041023254,0.0136570423888979,0.022,"Drowsy"
0.0305212140083313,0.0153801575544875,0.148,"Drowsy"
0.0107049345970154,0.0153855688708574,0.054,"Drowsy"
0.998489879188128,0.991876279779953,0.986,"Natural"
0.999138345941901,0.99921276605016,0.978,"Natural"
0.018892228603363,0.0153790418428454,0.06,"Drowsy"
0.994775705039501,0.991607117032615,0.91,"Natural"
0.997288230108097,0.99927853884728,0.918,"Natural"
0.984150443226099,0.935405899234759,0.854,"Natural"
0.00455808639526367,0.0110331586077146,0.04,"Drowsy"
0.998163865529932,0.999510694898946,0.958,"Natural"
0.007759690284729,0.00851923436722679,0.052,"Drowsy"
0.999119973799679,0.99575898943716,0.972,"Natural"
0.995204634964466,0.991313693825134,0.93,"Natural"
0.983455779030919,0.993095050507431,0.874,"Natural"
0.00492507219314575,0.00229689999326788,0.012,"Drowsy"
0.998614066164009,0.998957770329926,0.968,"Natural"
0.00230836868286133,0.00247363809338108,0.002,"Drowsy"
0.0108816623687744,0.00259901933888451,0.122,"Drowsy"
0.999719324056059,0.99991248330639,0.998,"Natural"
0.00838768482208252,0.011949350964253,0.11,"Drowsy"
0.011344313621521,0.00419964049887289,0.196,"Drowsy"
0.999497624288779,0.997763656499867,0.98,"Natural"
0.999780436977744,0.999552538895165,0.862,"Natural"
0.0305243730545044,0.0947133575269833,0.186,"Drowsy"
0.00127995014190674,0.00836391866917841,0.002,"Drowsy"
0.998665986116976,0.999774658216108,0.972,"Natural"
0.0139180421829224,0.0149702502406065,0.028,"Drowsy"
0.0224195718765259,0.0197681409948293,0.126,"Drowsy"
0.0188457369804382,0.00536114307452118,0.164,"Drowsy"
0.996733612613752,0.999490092042337,0.922,"Natural"
0.00090944766998291,0.00262879045885389,0.054,"Drowsy"
0.00127631425857544,0.0118996728082387,0.016,"Drowsy"
0.0104019641876221,0.000903272929872578,0.128,"Drowsy"
0.847746610641479,0.839795940334074,0.922,"Natural"
0.999111750395969,0.996772020137578,0.924,"Natural"
0.888080216944218,0.401580036683296,0.764,"Natural"
0.99911771324696,0.998963109804081,0.968,"Natural"
0.0155578255653381,0.00731264848411484,0.112,"Drowsy"
0.00553780794143677,0.0143266974292862,0.106,"Drowsy"
0.000651657581329346,0.000642342632627968,0.192,"Drowsy"
0.0132511258125305,0.0100182368605214,0.056,"Drowsy"
0.00520521402359009,0.0105914364851493,0.056,"Drowsy"
0.981320405378938,0.998081153056848,0.816,"Natural"
0.999622046219883,0.997471380765895,0.994,"Natural"
0.9914480317384,0.993870557248731,0.97,"Natural"
0.978077929466963,0.991426304884497,0.948,"Natural"
0.671733498573303,0.170815769365587,0.794,"Natural"
0.966982651501894,0.707148217170925,0.848,"Natural"
0.979456108063459,0.988922118787863,0.852,"Natural"
0.999752648291178,0.999907537033296,1,"Natural"
0.0153977870941162,0.0735917708706783,0.154,"Drowsy"
0.00171828269958496,0.0148221273141689,0.012,"Drowsy"
0.998264350928366,0.989716725862205,0.972,"Natural"
0.990169595927,0.988905939320276,0.938,"Natural"
0.997383510228246,0.997149554609562,0.988,"Natural"
0.00471776723861694,0.0128857469493627,0.01,"Drowsy"
0.0270397067070007,0.0161239979166863,0.122,"Drowsy"
0.00369668006896973,0.00168190056729844,0.02,"Drowsy"
0.989392917603254,0.944142900018833,0.886,"Natural"
0.003642737865448,0.000838385571783618,0.146,"Drowsy"
0.946629494428635,0.918890886961494,0.79,"Natural"
0.9980615938548,0.996793011078152,0.94,"Natural"
0.996669936925173,0.991299082633512,0.982,"Natural"
0.00267148017883301,0.00365213153165056,0,"Drowsy"
0.975139314308763,0.993652738565733,0.844,"Natural"
0.0302796959877014,0.0449837175604445,0.204,"Drowsy"
0.94925344362855,0.882321099628271,0.874,"Natural"
0.919447481632233,0.988938262309657,0.834,"Natural"
0.953472010791302,0.993202006181532,0.88,"Natural"
0.999174150521867,0.999940852195797,0.99,"Natural"
0.998086681356654,0.995016909010433,0.906,"Natural"
0.999788480403367,0.999980755561336,0.992,"Natural"
0.189827859401703,0.972925415252278,0.18,"Drowsy"
0.00115156173706055,0.0153966057574094,0.07,"Drowsy"
0.0222231149673462,0.0168537602589517,0.148,"Drowsy"
0.947077102959156,0.97514307498348,0.906,"Natural"
0.0188442468643188,0.0151767099012289,0.114,"Drowsy"
0.99740048055537,0.999820424331873,0.97,"Natural"
0.994468773715198,0.994734800642882,0.946,"Natural"
0.00885301828384399,0.0154094882757587,0.18,"Drowsy"
0.998750616097823,0.998848749883888,0.994,"Natural"
0.996387306135148,0.998753946528826,0.968,"Natural"
0.0461874008178711,0.00298008236369673,0.194,"Drowsy"
0.995110551826656,0.99607085680528,0.972,"Natural"
0.999801169047714,0.999221083775531,0.906,"Natural"
0.0318365097045898,0.0153932271901787,0.086,"Drowsy"
0.991168106906116,0.995797002078879,0.966,"Natural"
0.995726320892572,0.997104217205687,0.818,"Natural"
0.999807182510267,0.99982106676383,0.98,"Natural"
0.00421303510665894,0.00212798744475262,0.01,"Drowsy"
0.976081570610404,0.990854254100288,0.914,"Natural"
0.998979643569328,0.999886229241801,1,"Natural"
0.999725604982814,0.999909351274468,0.996,"Natural"
0.00934243202209473,0.00956975780811531,0.094,"Drowsy"
0.0293300747871399,0.0230655008146387,0.128,"Drowsy"
0.0254711508750916,0.0132540520263975,0.096,"Drowsy"
0.937357373535633,0.988925099605965,0.836,"Natural"
0.00851386785507202,0.0153987605435519,0.144,"Drowsy"
0.0068327784538269,0.00314128716566398,0.018,"Drowsy"
0.998936573741958,0.99211522613042,0.972,"Natural"
0.988861119374633,0.996657907770856,0.976,"Natural"
0.000589251518249512,0.000595217262448267,0.196,"Drowsy"
0.990188051946461,0.992484199774411,0.9,"Natural"
0.00153285264968872,0.012187170717194,0.004,"Drowsy"
0.0296277403831482,0.0103664434498157,0.14,"Drowsy"
0.995706852059811,0.997530879787382,0.976,"Natural"
0.0264421105384827,0.0180453109632189,0.174,"Drowsy"
0.996913563925773,0.996401113544907,0.938,"Natural"
0.0238450765609741,0.0080758492695554,0.136,"Drowsy"
0.00331801176071167,0.0153821897448518,0.02,"Drowsy"
0.00590783357620239,0.00532505476645717,0.112,"Drowsy"
0.999234932998661,0.992932014821555,0.976,"Natural"
0.00817286968231201,0.0151972374415448,0.03,"Drowsy"
0.999547199869994,0.99868016130287,0.946,"Natural"
0.028309166431427,0.0435078908269531,0.2,"Drowsy"
0.998625107109547,0.998475844465952,0.992,"Natural"
0.998036476084962,0.988925636510975,0.914,"Natural"
0.903674371540546,0.925987162352807,0.826,"Natural"
0.0604144930839539,0.0309433861045993,0.202,"Drowsy"
0.991330987773836,0.992238692015554,0.97,"Natural"
0.988471339456737,0.997317174541666,0.806,"Natural"
0.999181706982199,0.996427258668494,0.858,"Natural"
0.00341188907623291,0.0135470534723166,0.008,"Drowsy"
0.990165506489575,0.984128310760533,0.872,"Natural"
0.997816194780171,0.999813529997838,0.992,"Natural"
0.98881658166647,0.995276478042393,0.954,"Natural"
0.788789510726929,0.702902963061391,0.834,"Natural"
0.00135546922683716,0.00184618088341348,0.018,"Drowsy"
0.00362104177474976,0.0153890710011619,0.144,"Drowsy"
0.999701284104958,0.999897344438568,0.938,"Natural"
0.991055677644908,0.988925335580916,0.882,"Natural"
0.999937875727483,0.999989302710871,0.996,"Natural"
0.00421303510665894,0.00212798744475262,0.01,"Drowsy"
0.85218234360218,0.601387148229219,0.848,"Natural"
0.163701117038727,0.304179008861844,0.2,"Drowsy"
0.0201845169067383,0.0153912546071809,0.052,"Drowsy"
0.00146341323852539,0.0151363028025819,0.06,"Drowsy"
0.161385893821716,0.96373550123691,0.242,"Drowsy"
0.0103539824485779,0.011314296980051,0.178,"Drowsy"
0.00886207818984985,0.00388633050702025,0.212,"Drowsy"
0.992610540706664,0.992598336696832,0.94,"Natural"
0.917031772434711,0.842420720138192,0.814,"Natural"
0.930774033069611,0.803233929805154,0.842,"Natural"
0.992331218905747,0.991384017508709,0.966,"Natural"
0.033298671245575,0.0155299153956643,0.022,"Drowsy"
0.999004820245318,0.99904102816994,0.934,"Natural"
0.993572515435517,0.998954136722996,0.832,"Natural"
0.00505524873733521,0.0132385154675415,0.018,"Drowsy"
0.973284306004643,0.712358715848106,0.858,"Natural"
0.994264096952975,0.998246643361651,0.894,"Natural"
0.00631266832351685,0.00199809324354916,0.134,"Drowsy"
0.984898263588548,0.991658469413235,0.844,"Natural"
0.0159420371055603,0.015404545484345,0.02,"Drowsy"
0.00228691101074219,0.0077340942482238,0.04,"Drowsy"
0.00150501728057861,0.00224074118078488,0.004,"Drowsy"
0.00476425886154175,0.00887666379990071,0.016,"Drowsy"
0.168993055820465,0.334559683095081,0.154,"Drowsy"
0.00943809747695923,0.18576190373651,0.156,"Drowsy"
0.999476172379218,0.993678404401812,0.926,"Natural"
0.985818104818463,0.99273620168935,0.82,"Natural"
0.00574910640716553,0.00405647886798377,0.002,"Drowsy"
0.0036461353302002,0.00276515635383057,0,"Drowsy"
0.99890362971928,0.998402507835506,0.944,"Natural"
0.0521164536476135,0.00698406494826864,0.152,"Drowsy"
0.0340906381607056,0.874117431347102,0.18,"Drowsy"
0.00725239515304565,0.0118052081783128,0.006,"Drowsy"
0.99321137368679,0.988918215728798,0.862,"Natural"
0.99969909057836,0.999941542049799,0.988,"Natural"
0.00117188692092896,0.00144776920026135,0.02,"Drowsy"
0.000648200511932373,0.000604073475905964,0.008,"Drowsy"
0.000996530055999756,0.00861945343215553,0.004,"Drowsy"
0.996790944831446,0.992205072656529,0.764,"Natural"
0.997845855308697,0.994662335027472,0.966,"Natural"
0.981246156617999,0.988910428859639,0.886,"Natural"
0.028838574886322,0.00933151318314684,0.104,"Drowsy"
0.994585114065558,0.988916914154015,0.856,"Natural"
0.00646781921386719,0.00726048406101221,0.032,"Drowsy"
0.0582131147384644,0.00822921846163149,0.236,"Drowsy"
0.941455893218517,0.985412220775326,0.764,"Natural"
0.963409509509802,0.987576811712843,0.87,"Natural"
0.0101534724235535,0.0153799298652566,0.038,"Drowsy"
0.00293761491775513,0.0142095345684146,0.048,"Drowsy"
0.00522339344024658,0.0124278595535252,0.038,"Drowsy"
0.00710868835449219,0.00198218664696681,0.152,"Drowsy"
0.0304911732673645,0.0148548408402555,0.108,"Drowsy"
0.00326716899871826,0.00537291467908441,0.078,"Drowsy"
0.00900721549987793,0.00187213087439919,0.05,"Drowsy"
0.00568926334381104,0.0153772005739099,0.038,"Drowsy"
0.0101819634437561,0.0108387578310584,0.058,"Drowsy"
0.999358715023845,0.997735718551214,0.992,"Natural"
0.0036194920539856,0.0151957159591384,0.012,"Drowsy"
0.0557692050933838,0.0147797768693263,0.08,"Drowsy"
0.999379244982265,0.99992049500528,0.998,"Natural"
0.00194382667541504,0.00872750907427899,0.016,"Drowsy"
0.00135546922683716,0.00184618088341348,0.018,"Drowsy"
0.997542087454349,0.989142379775132,0.92,"Natural"
0.997633304214105,0.994083405586635,0.836,"Natural"
0.00971978902816772,0.0153852183129238,0.09,"Drowsy"
0.995739829726517,0.993497953696656,0.976,"Natural"
0.0508828163146973,0.0335316063404413,0.1,"Drowsy"
8.98838043212891e-05,0.000385330099941683,0.05,"Drowsy"
0.0058475136756897,0.0153890164202199,0.15,"Drowsy"
0.975065277889371,0.668639432755157,0.868,"Natural"
0.00107568502426147,0.015387417974608,0.066,"Drowsy"
0.935472011566162,0.87913980577682,0.88,"Natural"
0.995415567886084,0.957109786884471,0.916,"Natural"
0.99605783354491,0.992701632005782,0.948,"Natural"
0.997991620097309,0.998922407637866,0.84,"Natural"
0.999015526962467,0.999908816736639,0.988,"Natural"
0.00196176767349243,0.0154044777840039,0.09,"Drowsy"
0.0197924971580505,0.00495394210567368,0.066,"Drowsy"
0.978269752115011,0.976890257157439,0.868,"Natural"
0.00522869825363159,0.0138854269152375,0.076,"Drowsy"
0.0033373236656189,0.0119985815663619,0.01,"Drowsy"
0.00400257110595703,0.00340907908198806,0.04,"Drowsy"
0.0171162486076355,0.0092733642274806,0.08,"Drowsy"
0.980882750824094,0.999475427517875,0.846,"Natural"
0.00646710395812988,0.0143525576050115,0,"Drowsy"
0.0132826566696167,0.0129134056654437,0.046,"Drowsy"
0.000571072101593018,0.000852482718476155,0.048,"Drowsy"
0.991835392080247,0.99400988181852,0.968,"Natural"
0.00369942188262939,0.013655670499871,0.002,"Drowsy"
0.00110197067260742,0.00142310504122134,0.054,"Drowsy"
0.0158063769340515,0.0153919012086811,0.132,"Drowsy"
0.980393290519714,0.999217656964053,0.868,"Natural"
0.919278189539909,0.954608222416147,0.812,"Natural"
0.00973349809646606,0.0196954067462182,0.17,"Drowsy"
0.0733087062835693,0.0309757973500223,0.09,"Drowsy"
0.0117978453636169,0.0122420608143211,0.068,"Drowsy"
0.0111733675003052,0.015411648366344,0.122,"Drowsy"
0.999781093982165,0.999877032481541,0.998,"Natural"
0.999761442377348,0.999969500445828,0.998,"Natural"
0.995334926061332,0.999039112448789,0.98,"Natural"
0.99952068424318,0.999906893090963,0.986,"Natural"
0.900412112474442,0.953928676979634,0.878,"Natural"
0.972305497154593,0.984036773768549,0.816,"Natural"
0.932706139981747,0.988927899395542,0.814,"Natural"
0.994083683472127,0.999225441042316,0.884,"Natural"
0.0993130803108215,0.894020211430569,0.168,"Drowsy"
0.00169193744659424,0.0128459386810088,0.008,"Drowsy"
0.990657486952841,0.993168797324053,0.918,"Natural"
0.978592151775956,0.949323871273112,0.858,"Natural"
0.957737524062395,0.981735982212874,0.88,"Natural"
0.949219424277544,0.990487577263365,0.8,"Natural"
0.00700187683105469,0.00242418154219015,0.012,"Drowsy"
0.996074332389981,0.999243206997237,0.984,"Natural"
